,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
936,Home Park,33.7845319,-84.402823,Marcel,33.78581992194668,-84.41258507007812,Steakhouse
937,Home Park,33.7845319,-84.402823,Bocado,33.77949057050187,-84.40990032308652,New American Restaurant
938,Home Park,33.7845319,-84.402823,Atlantic Station Pond,33.79017071776483,-84.40271059975423,Lake
939,Home Park,33.7845319,-84.402823,Perrine's Wine Shop,33.785309301635024,-84.41199605330048,Wine Shop
940,Home Park,33.7845319,-84.402823,O-Ku,33.784433707148644,-84.41120542029891,Sushi Restaurant
941,Home Park,33.7845319,-84.402823,Panera Bread,33.7793196,-84.4047479,Sandwich Place
942,Home Park,33.7845319,-84.402823,Le Fat,33.77816916096096,-84.40911255368209,Vietnamese Restaurant
943,Home Park,33.7845319,-84.402823,Hop City,33.7790547005599,-84.41070058695743,Beer Store
944,Home Park,33.7845319,-84.402823,Seed Factory,33.78555933331949,-84.41217996150728,Kids Store
945,Home Park,33.7845319,-84.402823,Stoddard's Range and Guns,33.79299464363589,-84.40380429743904,Gun Shop
946,Home Park,33.7845319,-84.402823,La Fonda Latina,33.782731044449484,-84.41140980741345,Cuban Restaurant
947,Home Park,33.7845319,-84.402823,Torq Cycle Atlanta,33.77791389952461,-84.40877291173163,Gym / Fitness Center
948,Home Park,33.7845319,-84.402823,Taqueria del Sol,33.78710555488202,-84.41242984245683,Taco Place
949,Home Park,33.7845319,-84.402823,Sid Mashburn,33.786672876149474,-84.41240960580275,Men's Store
950,Home Park,33.7845319,-84.402823,Rocky Mountain Pizza,33.78197204148915,-84.40441233080993,Pizza Place
951,Home Park,33.7845319,-84.402823,Prima Printing,33.78674618433259,-84.39343237680843,Paper / Office Supplies Store
952,Home Park,33.7845319,-84.402823,Miller Union,33.78181756142529,-84.41313581696498,American Restaurant
953,Home Park,33.7845319,-84.402823,Atlantic Station,33.79166727671606,-84.39652803437059,Shopping Plaza
954,Home Park,33.7845319,-84.402823,Eight Sushi Lounge,33.77980273899748,-84.41185716281818,Sushi Restaurant
955,Home Park,33.7845319,-84.402823,Northside Tavern,33.78365298520044,-84.41203403203602,Dive Bar
956,Home Park,33.7845319,-84.402823,Brash Coffee,33.78560520109633,-84.411899721254,Coffee Shop
957,Home Park,33.7845319,-84.402823,lululemon athletica,33.78513422121341,-84.41200911998749,Sporting Goods Shop
958,Home Park,33.7845319,-84.402823,Tiny Bistro,33.7795837,-84.41115219999999,Restaurant
959,Home Park,33.7845319,-84.402823,Studio 219 INK,33.786633309727044,-84.39442662476195,Tattoo Parlor
960,Home Park,33.7845319,-84.402823,Delia's Chicken Sausage Stand,33.77640638325673,-84.4074081625613,Hot Dog Joint
961,Home Park,33.7845319,-84.402823,Three Dollar Cafe,33.78276705877346,-84.40761383883883,American Restaurant
962,Home Park,33.7845319,-84.402823,Public School 404,33.78025063236537,-84.41070957069633,Gastropub
963,Home Park,33.7845319,-84.402823,Little Trouble,33.78584428025388,-84.4124404237907,Cocktail Bar
964,Home Park,33.7845319,-84.402823,Westside Provisions District,33.7857112168683,-84.4121858511872,Shopping Plaza
965,Home Park,33.7845319,-84.402823,Atlanta Dog Spa,33.78225,-84.41041,Pet Service
966,Home Park,33.7845319,-84.402823,Anthropologie,33.787612532626824,-84.41157091010099,Women's Store
967,Home Park,33.7845319,-84.402823,Turner Athletic Club Techwood,33.78319496037965,-84.39330705671607,Gym
968,Home Park,33.7845319,-84.402823,Tannour Grill,33.7858323,-84.4002707,Mediterranean Restaurant
969,Home Park,33.7845319,-84.402823,Baby Tommy's Taste of New York,33.78647,-84.399,Pizza Place
970,Home Park,33.7845319,-84.402823,Papa John's Pizza,33.78167155335015,-84.39923202466227,Pizza Place
971,Home Park,33.7845319,-84.402823,Pure Barre,33.78464903729264,-84.41227409206999,Gymnastics Gym
972,Home Park,33.7845319,-84.402823,LOBBY at TWELVE,33.79178628159076,-84.3977184472591,Pizza Place
973,Home Park,33.7845319,-84.402823,White Provision Residences,33.78444015004199,-84.4120139085181,Building
974,Home Park,33.7845319,-84.402823,Warby Parker,33.78678,-84.41226,Optical Shop
975,Home Park,33.7845319,-84.402823,Billy Reid,33.78557963924191,-84.41222401648113,Clothing Store
976,Home Park,33.7845319,-84.402823,Caffè Gio,33.78488326746836,-84.40569438987868,Dessert Shop
977,Home Park,33.7845319,-84.402823,Art Of Wellness,33.7892452071553,-84.40069860526394,Gym
978,Home Park,33.7845319,-84.402823,McAlister’s Deli,33.79083264180343,-84.40738326434261,Deli / Bodega
979,Home Park,33.7845319,-84.402823,Twelve Hotels & Residences,33.791513178866445,-84.39833632330192,Hotel
980,Home Park,33.7845319,-84.402823,Target,33.7926083753406,-84.3996435298368,Big Box Store
981,Home Park,33.7845319,-84.402823,Starbucks,33.779494,-84.404736,Coffee Shop
982,Home Park,33.7845319,-84.402823,Westside Cultural Arts Center,33.781482138028096,-84.41278712501396,Art Gallery
983,Home Park,33.7845319,-84.402823,Urban Grind Coffeehouse,33.77788469148368,-84.40884804312569,Coffee Shop
984,Home Park,33.7845319,-84.402823,Room & Board,33.7859494,-84.4118918,Furniture / Home Store
985,Home Park,33.7845319,-84.402823,Northside Drive Liquor Store,33.79184839148189,-84.40762098221914,Liquor Store
986,Home Park,33.7845319,-84.402823,Chipotle Mexican Grill,33.79101233108417,-84.40700898111137,Burrito Place
987,Home Park,33.7845319,-84.402823,Jimmy John's,33.78630204466627,-84.3988927629988,Sandwich Place
988,Home Park,33.7845319,-84.402823,Courtyard by Marriott Atlanta Midtown/Georgia Tech,33.785595675109676,-84.39259649844236,Hotel
989,Home Park,33.7845319,-84.402823,Moe's Original Bar B Que,33.78630197665889,-84.39861977994629,BBQ Joint
990,Home Park,33.7845319,-84.402823,Arden's Garden,33.778825191526636,-84.40958825049803,Vegetarian / Vegan Restaurant
991,Home Park,33.7845319,-84.402823,The Local Pizzaiolo,33.77897845540921,-84.40990261818668,Pizza Place
992,Home Park,33.7845319,-84.402823,Zaxby's Chicken Fingers & Buffalo Wings,33.789759257135024,-84.40729969094527,Fried Chicken Joint
993,Home Park,33.7845319,-84.402823,Five Guys,33.78232137565183,-84.40760957426326,Burger Joint
994,Home Park,33.7845319,-84.402823,Direct Furniture Atlanta,33.78224208818864,-84.41124721226845,Furniture / Home Store
995,Home Park,33.7845319,-84.402823,THOMAS WAGES,33.779236,-84.410327,Men's Store
996,Home Park,33.7845319,-84.402823,Starbucks,33.78271359409852,-84.393523357878,Coffee Shop
997,Home Park,33.7845319,-84.402823,Bar Amalfi - Little Italia,33.784467767958866,-84.40552455839604,Italian Restaurant
998,Home Park,33.7845319,-84.402823,The Merchant at Howell Mill,33.779068004482106,-84.40979486651578,Gift Shop
999,Home Park,33.7845319,-84.402823,Oddbird,33.784270628665254,-84.41204626127045,Fried Chicken Joint
1000,Home Park,33.7845319,-84.402823,Music Box Studios,33.78599799767253,-84.40621154200534,Music Venue
1001,Home Park,33.7845319,-84.402823,Blaze Pizza,33.79109570772091,-84.40700037051222,Pizza Place
1002,Home Park,33.7845319,-84.402823,Kai Lin Gallery,33.781786889658605,-84.41293838177455,Art Gallery
1003,Midtown,33.783315,-84.3831166,Exhale Atlanta,33.78319668972498,-84.38342678561618,Spa
1004,Midtown,33.783315,-84.3831166,Empire State South,33.78137439030646,-84.38366194048133,Southern / Soul Food Restaurant
1005,Midtown,33.783315,-84.3831166,Lure,33.78497213865395,-84.38440813599914,Seafood Restaurant
1006,Midtown,33.783315,-84.3831166,Joy Cafe,33.7849213025906,-84.38292239291412,Southern / Soul Food Restaurant
1007,Midtown,33.783315,-84.3831166,Café Intermezzo,33.7831363243104,-84.38346971832536,Café
1008,Midtown,33.783315,-84.3831166,Street Food Thursdays (& Mondays),33.784406784509365,-84.38255458304494,Food Truck
1009,Midtown,33.783315,-84.3831166,Einstein's,33.78414318455108,-84.38208640248205,New American Restaurant
1010,Midtown,33.783315,-84.3831166,Oceanaire Seafood Room,33.784726,-84.3832247,Seafood Restaurant
1011,Midtown,33.783315,-84.3831166,Joe's on Juniper,33.783203072342744,-84.38210510687087,American Restaurant
1012,Midtown,33.783315,-84.3831166,Tabla,33.78453114744115,-84.38506684996106,Indian Restaurant
1013,Midtown,33.783315,-84.3831166,Cafe Agora,33.78093171030256,-84.38445973743671,Mediterranean Restaurant
1014,Midtown,33.783315,-84.3831166,South City Kitchen,33.78597266565982,-84.38432938566658,Southern / Soul Food Restaurant
1015,Midtown,33.783315,-84.3831166,Savi Provisions,33.78101047083905,-84.3842781080248,Gourmet Shop
1016,Midtown,33.783315,-84.3831166,Ribalta,33.78345885777945,-84.38440231275546,Pizza Place
1017,Midtown,33.783315,-84.3831166,RA Sushi Bar Restaurant,33.78340991040118,-84.38443387204437,Sushi Restaurant
1018,Midtown,33.783315,-84.3831166,The Flying Biscuit Cafe,33.78187995159409,-84.38033986663864,Breakfast Spot
1019,Midtown,33.783315,-84.3831166,Margaret Mitchell House,33.781409610926524,-84.38456703109259,History Museum
1020,Midtown,33.783315,-84.3831166,Henry's Midtown Tavern,33.78186776054185,-84.3828361864912,American Restaurant
1021,Midtown,33.783315,-84.3831166,Sweet Hut Bakery & Cafe,33.78031538406412,-84.38409984539707,Bakery
1022,Midtown,33.783315,-84.3831166,Blake's On The Park,33.78177051935455,-84.37988577503303,Gay Bar
1023,Midtown,33.783315,-84.3831166,Tin Lizzy's Cantina,33.785686214710296,-84.38444414837653,Tex-Mex Restaurant
1024,Midtown,33.783315,-84.3831166,Steamhouse Lounge,33.783410119759445,-84.38764383317688,Seafood Restaurant
1025,Midtown,33.783315,-84.3831166,Campagnolo Restaurant + Bar,33.78143490396812,-84.38074653224751,Italian Restaurant
1026,Midtown,33.783315,-84.3831166,Stellar Bodies - Midtown,33.78472517778854,-84.38609818117753,Gym
1027,Midtown,33.783315,-84.3831166,Willy's Mexicana Grill #8,33.783975806194974,-84.37882445875726,Burrito Place
1028,Midtown,33.783315,-84.3831166,Four Seasons Hotel Atlanta,33.78672630126971,-84.3853613637189,Hotel
1029,Midtown,33.783315,-84.3831166,Pasta da Pulcinella,33.785489892418404,-84.38599308834661,Italian Restaurant
1030,Midtown,33.783315,-84.3831166,The Lawrence,33.77945627474889,-84.38263451657468,American Restaurant
1031,Midtown,33.783315,-84.3831166,Dancing Goats Coffee Bar,33.780810471532014,-84.38665300873899,Coffee Shop
1032,Midtown,33.783315,-84.3831166,The Vortex Bar & Grill,33.77897645416012,-84.38419736573167,Bar
1033,Midtown,33.783315,-84.3831166,Caribou Coffee,33.78212689519299,-84.38072249293322,Coffee Shop
1034,Midtown,33.783315,-84.3831166,Saltwood Charcuterie & Bar,33.783062378629616,-84.38325031915751,Hotel Bar
1035,Midtown,33.783315,-84.3831166,Orangetheory Fitness,33.78036090094821,-84.38414543201509,Gym
1036,Midtown,33.783315,-84.3831166,Mac's Beer & Wine,33.780916,-84.387992,Liquor Store
1037,Midtown,33.783315,-84.3831166,Bar Margot,33.786423,-84.385544,Lounge
1038,Midtown,33.783315,-84.3831166,Jason's Deli,33.78182803042432,-84.37992825004847,Deli / Bodega
1039,Midtown,33.783315,-84.3831166,Brazilian Wax by Andreia,33.780645898407485,-84.38773876529221,Spa
1040,Midtown,33.783315,-84.3831166,Ecco,33.77882657733719,-84.38598836608416,Mediterranean Restaurant
1041,Midtown,33.783315,-84.3831166,Your Pie,33.78558376303779,-84.3841660866687,Pizza Place
1042,Midtown,33.783315,-84.3831166,Eleventh Street Pub,33.783202441648214,-84.38769950437865,Wings Joint
1043,Midtown,33.783315,-84.3831166,Arden's Garden,33.78095936977348,-84.38453922383742,Juice Bar
1044,Midtown,33.783315,-84.3831166,Noodle,33.779151790120224,-84.3838781118393,Noodle House
1045,Midtown,33.783315,-84.3831166,Babalu Tapas & Tacos,33.780525127157375,-84.3873331995237,Tex-Mex Restaurant
1046,Midtown,33.783315,-84.3831166,The Wimbish House,33.78596015846622,-84.38345432281494,Historic Site
1047,Midtown,33.783315,-84.3831166,f2o - Fresh to Order,33.77833506506658,-84.38437798525426,Sandwich Place
1048,Midtown,33.783315,-84.3831166,Starbucks Reserve,33.7783086145192,-84.38406950690771,Coffee Shop
1049,Midtown,33.783315,-84.3831166,Olive Bistro Midtown,33.783737,-84.382417,Mediterranean Restaurant
1050,Midtown,33.783315,-84.3831166,Atlanta Marriott Suites Midtown,33.78632617095992,-84.38651493284851,Hotel
1051,Midtown,33.783315,-84.3831166,Highland Bakery,33.78662118444761,-84.38404187497977,Bakery
1052,Midtown,33.783315,-84.3831166,Zocalo Mexican Kitchen & Cantina,33.78165057557085,-84.38106061993608,Taco Place
1053,Midtown,33.783315,-84.3831166,Atlanta Symphony Hall,33.788659788486676,-84.3854777951624,Concert Hall
1054,Midtown,33.783315,-84.3831166,Marlow's Tavern,33.7801095,-84.3875659,New American Restaurant
1055,Midtown,33.783315,-84.3831166,The Spa at Four Seasons Hotel Atlanta,33.786251521362196,-84.38522092247959,Spa
1056,Midtown,33.783315,-84.3831166,Opera Nightclub,33.78598112320549,-84.3841958146252,Nightclub
1057,Midtown,33.783315,-84.3831166,10th & Piedmont,33.78178637730691,-84.38026340220989,American Restaurant
1058,Midtown,33.783315,-84.3831166,Piedmont Park Green Market,33.78421738838933,-84.37778556147516,Farmers Market
1059,Midtown,33.783315,-84.3831166,The Nook on Piedmont Park,33.78603614546449,-84.37838308872107,American Restaurant
1060,Midtown,33.783315,-84.3831166,Hudson Grille,33.78044586968665,-84.38427793152181,American Restaurant
1061,Midtown,33.783315,-84.3831166,Tex's Tacos,33.78770940244759,-84.38416095456155,Food Truck
1062,Midtown,33.783315,-84.3831166,Hyatt Centric Midtown Atlanta,33.7815840446177,-84.3830902086852,Hotel
1063,Midtown,33.783315,-84.3831166,Publico Atlanta,33.78483941955163,-84.38438904793334,Restaurant
1064,Midtown,33.783315,-84.3831166,Vibe Ride,33.779836055096716,-84.38740589958985,Athletics & Sports
1065,Midtown,33.783315,-84.3831166,Atlanta Streets Alive,33.782060316949206,-84.38248786379155,Moving Target
1066,Midtown,33.783315,-84.3831166,Eco Denizen,33.7809228,-84.3839291,Gift Shop
1067,Midtown,33.783315,-84.3831166,CosmoLava Lounge,33.7854877382271,-84.38573870418453,Nightclub
1068,Midtown,33.783315,-84.3831166,bliss spa at the W Atlanta - Midtown,33.78662738395856,-84.38157886378097,Spa
1069,Midtown,33.783315,-84.3831166,Alliance Theatre,33.78937707752748,-84.38520344090486,Theater
1070,Midtown,33.783315,-84.3831166,5 Church,33.787094135160345,-84.38322426533273,New American Restaurant
1071,Midtown,33.783315,-84.3831166,Evolation Yoga Atlanta,33.779798057813196,-84.38752708981104,Athletics & Sports
1072,Midtown,33.783315,-84.3831166,Five Guys,33.77811681830538,-84.38441396073884,Burger Joint
1073,Midtown,33.783315,-84.3831166,Which Wich,33.78023515831415,-84.38737761543094,Sandwich Place
1074,Midtown,33.783315,-84.3831166,W Atlanta - Midtown,33.7867351,-84.3815178,Hotel
1075,Midtown,33.783315,-84.3831166,Cypress Street Pint & Plate,33.777405240841354,-84.38615449760408,Beer Bar
1076,Midtown,33.783315,-84.3831166,Skate Escape,33.78440273517319,-84.37900226911337,Board Shop
1077,Midtown,33.783315,-84.3831166,onlYoga,33.77926506462479,-84.38425930552592,Yoga Studio
1078,Midtown,33.783315,-84.3831166,G's Midtown,33.78177941746031,-84.38018688510903,American Restaurant
1079,Midtown,33.783315,-84.3831166,"Piedmont Park ""Noguchi Playscapes"" Playground",33.784956072522895,-84.37766873003083,Playground
1080,Midtown,33.783315,-84.3831166,High Museum of Art,33.78954635783294,-84.38594991375872,Art Museum
1081,Midtown,33.783315,-84.3831166,Residence Inn Atlanta Midtown/Georgia Tech,33.78306432727143,-84.38743606209755,Hotel
1082,Midtown,33.783315,-84.3831166,Beellagio Nail Bar,33.778435811198065,-84.38502369568863,Nail Salon
1083,Midtown,33.783315,-84.3831166,Anh’s Kitchen,33.77806343032236,-84.38429776423325,Vietnamese Restaurant
1084,Midtown,33.783315,-84.3831166,Rreal Tacos,33.7774916,-84.3832099,Taco Place
1085,Midtown,33.783315,-84.3831166,Publix,33.78034577770856,-84.38877808929804,Grocery Store
1086,Midtown,33.783315,-84.3831166,Hilton Garden Inn Atlanta Midtown,33.7820119,-84.3903551,Hotel
1087,Midtown,33.783315,-84.3831166,CorePower Yoga,33.7784663,-84.3854232,Yoga Studio
1088,Midtown,33.783315,-84.3831166,The Woodruff Arts Center,33.78937857838335,-84.38464754667028,Performing Arts Venue
1089,Midtown,33.783315,-84.3831166,Steel Restaurant & Lounge,33.78062341830106,-84.38758473183435,Asian Restaurant
1090,Midtown,33.783315,-84.3831166,Senor Patron,33.778384699001194,-84.38509731907511,Mexican Restaurant
1091,Midtown,33.783315,-84.3831166,Kale Me Crazy,33.7773807,-84.3830778,Juice Bar
1092,Midtown,33.783315,-84.3831166,BLUE MedSpa,33.78184058080829,-84.38096764671651,Spa
1093,Midtown,33.783315,-84.3831166,The Consulate,33.781527773253295,-84.38666207848851,Modern European Restaurant
1094,Midtown,33.783315,-84.3831166,Piedmont Driving Club,33.78786836629751,-84.37726378440857,Golf Course
1095,Midtown,33.783315,-84.3831166,Takorea,33.776890042641675,-84.38315766009181,Korean Restaurant
1096,Midtown,33.783315,-84.3831166,Park 75 Lounge and Terrace,33.786796760401636,-84.3854489253979,Bar
1097,Midtown,33.783315,-84.3831166,Flywheel Sports Midtown,33.7869844,-84.3882485,Cycle Studio
1098,Midtown,33.783315,-84.3831166,The Pet Set - Midtown,33.781256886092464,-84.38072448070925,Pet Store
1099,Midtown,33.783315,-84.3831166,Yayoi Kusama - Infinity Mirrors,33.78950219741188,-84.38593916322293,Exhibit
1100,Midtown,33.783315,-84.3831166,Dermatology Consultants,33.7854,-84.3848,Doctor's Office
1101,Midtown,33.783315,-84.3831166,Blast900 Midtown,33.77729813147163,-84.38318246750077,Gym / Fitness Center
1102,Midtown,33.783315,-84.3831166,Atwoods Pizza Cafe,33.7775168964531,-84.38707808830743,Pizza Place
1103,Arden/Habersham,33.8383598,-84.400194,Yogurtland,33.8458073701025,-84.40475762963305,Dessert Shop
1104,Arden/Habersham,33.8383598,-84.400194,Tuxedo Park,33.846050530914255,-84.40082767978183,Park
1105,Arden/Habersham,33.8383598,-84.400194,Asian Buffet II,33.83796735096482,-84.40376747119656,Asian Restaurant
1106,Arden/Habersham,33.8383598,-84.400194,Snowmageddon,33.836263658287365,-84.40759975344822,Ski Trail
1107,Arden/Habersham,33.8383598,-84.400194,Buckhead Plaza,33.84407416853171,-84.3958302102498,Plaza
1108,Arden/Habersham,33.8383598,-84.400194,Winston & Murphy's Family Pub,33.834856,-84.407716,Speakeasy
1109,Arden/Habersham,33.8383598,-84.400194,Sutton Middle School Gym,33.832502,-84.405878,Gym
1110,Arden/Habersham,33.8383598,-84.400194,Beautitude,33.845467,-84.404218,Spa
1111,Arden/Habersham,33.8383598,-84.400194,Bragg Can Finally Wear Poplin,33.831475,-84.40513,Men's Store
1112,Arden/Habersham,33.8383598,-84.400194,Music Together,33.84069821630761,-84.40964661309893,Music Venue
1113,Arden/Habersham,33.8383598,-84.400194,Northside Baptist Field,33.84121124223388,-84.40953375552633,Baseball Stadium
1114,Brandon,33.8309637,-84.4212057,Carl E. Sanders Family YMCA at Buckhead,33.83129385155734,-84.42495383377866,Non-Profit
1115,Brandon,33.8309637,-84.4212057,LA Fitness,33.83013524765091,-84.43121381851307,Gym / Fitness Center
1116,Brandon,33.8309637,-84.4212057,Einstein Bros Bagels,33.837344,-84.420207,Bagel Shop
1117,Brandon,33.8309637,-84.4212057,Buckhead Family YMCA Indoor Pool,33.831243329079705,-84.42492729389785,Gym Pool
1118,Brandon,33.8309637,-84.4212057,Keep It Tight,33.83120297293275,-84.42530606399231,Gym / Fitness Center
1119,Brandon,33.8309637,-84.4212057,Harlin Diamonds Inc,33.83532745655135,-84.42800360207715,Jewelry Store
1120,Channing Valley,33.8061087,-84.4100442,Atlanta Food Truck Park & Market,33.80560299865953,-84.41274498180364,Food Truck
1121,Channing Valley,33.8061087,-84.4100442,La Parrilla,33.80328,-84.41193,Mexican Restaurant
1122,Channing Valley,33.8061087,-84.4100442,Willy's Mexicana Grill #16,33.80716053302221,-84.41311816000876,Burrito Place
1123,Channing Valley,33.8061087,-84.4100442,Fellini's Pizza,33.8091892455575,-84.41275926814139,Pizza Place
1124,Channing Valley,33.8061087,-84.4100442,Chick-fil-A,33.807639,-84.413011,Fast Food Restaurant
1125,Channing Valley,33.8061087,-84.4100442,PetSmart,33.803431,-84.411349,Pet Store
1126,Channing Valley,33.8061087,-84.4100442,Starbucks,33.80423,-84.412814,Coffee Shop
1127,Channing Valley,33.8061087,-84.4100442,T.J. Maxx,33.8024677,-84.4111027,Department Store
1128,Channing Valley,33.8061087,-84.4100442,Ginya Izakaya,33.80071870692802,-84.4082916146269,Japanese Restaurant
1129,Channing Valley,33.8061087,-84.4100442,Champion Cheesesteaks Food Truck,33.80619662074772,-84.4130886649551,Food Truck
1130,Channing Valley,33.8061087,-84.4100442,Yum Yum Cupcake,33.80610393521356,-84.41308353537059,Food Truck
1131,Channing Valley,33.8061087,-84.4100442,Ulta Beauty,33.80293783084803,-84.41108513821108,Cosmetics Shop
1132,Channing Valley,33.8061087,-84.4100442,Nail Spa Salon,33.80993709330667,-84.4161458817102,Salon / Barbershop
1133,Channing Valley,33.8061087,-84.4100442,Arden's Garden,33.80894970797564,-84.41271613546212,Juice Bar
1134,Channing Valley,33.8061087,-84.4100442,Flying Biscuit Cafe,33.810823,-84.415545,Breakfast Spot
1135,Channing Valley,33.8061087,-84.4100442,Massage Envy - West Midtown,33.804146,-84.4125514,Spa
1136,Channing Valley,33.8061087,-84.4100442,Tanyard Creek Park,33.80985634053532,-84.40259259836586,Park
1137,Channing Valley,33.8061087,-84.4100442,GNC,33.80388180417057,-84.41249170646125,Supplement Shop
1138,Channing Valley,33.8061087,-84.4100442,Atlanta BeltLine Northside Trail,33.80560995961696,-84.40069428261972,Trail
1139,Channing Valley,33.8061087,-84.4100442,Orangetheory Fitness,33.81017701485273,-84.41565070371988,Gym / Fitness Center
1140,Channing Valley,33.8061087,-84.4100442,Publix,33.8100301164922,-84.41445376544075,Grocery Store
1141,Channing Valley,33.8061087,-84.4100442,Malaya,33.80992974955863,-84.41641808404029,Malay Restaurant
1142,Channing Valley,33.8061087,-84.4100442,Underwood Hills Park,33.805388006229705,-84.41666007041931,Park
1143,Channing Valley,33.8061087,-84.4100442,European Wax Center,33.803561,-84.412212,Health & Beauty Service
1144,Channing Valley,33.8061087,-84.4100442,Lane Bryant,33.80382074110967,-84.41207364655185,Women's Store
1145,Channing Valley,33.8061087,-84.4100442,Capital City Package,33.809375700457856,-84.41379820533965,Liquor Store
1146,Channing Valley,33.8061087,-84.4100442,Moe's Southwest Grill,33.80729131736322,-84.41203196109304,Mexican Restaurant
1147,Channing Valley,33.8061087,-84.4100442,Verizon Wireless,33.804487593073596,-84.41322147846222,Mobile Phone Shop
1148,Channing Valley,33.8061087,-84.4100442,Bitsy Grant Tennis Center,33.81408992814731,-84.40581446428229,Tennis Court
1149,Channing Valley,33.8061087,-84.4100442,GameStop,33.80396631630151,-84.4125458030199,Video Game Store
1150,Channing Valley,33.8061087,-84.4100442,Solar Dimensions Tanning,33.810024749487695,-84.41649545225897,Tanning Salon
1151,Channing Valley,33.8061087,-84.4100442,Dunkin',33.802419170316476,-84.41526925587175,Donut Shop
1152,Channing Valley,33.8061087,-84.4100442,QuikTrip,33.800002264952155,-84.41658242847173,Convenience Store
1153,Channing Valley,33.8061087,-84.4100442,Cultivate Food and Coffee,33.80785611869385,-84.41293227672122,Café
1154,Channing Valley,33.8061087,-84.4100442,Jersey Mike's Subs,33.810132,-84.413746,Sandwich Place
1155,Channing Valley,33.8061087,-84.4100442,The District at Howell Mill,33.80331855462983,-84.41250901907311,Shopping Mall
1156,Channing Valley,33.8061087,-84.4100442,Chipotle Mexican Grill,33.81020202873804,-84.41311570552256,Mexican Restaurant
1157,Channing Valley,33.8061087,-84.4100442,Little Azio,33.80078268934899,-84.40803265919216,Pizza Place
1158,Channing Valley,33.8061087,-84.4100442,Stankonia Studios,33.79827874180683,-84.41044698887508,Recording Studio
1159,Channing Valley,33.8061087,-84.4100442,Chin Chin,33.80255946152492,-84.4131821776038,Chinese Restaurant
1160,Channing Valley,33.8061087,-84.4100442,YoiYoi Steakhouse & Sushi,33.80989609114337,-84.41599172026307,Sushi Restaurant
1161,Channing Valley,33.8061087,-84.4100442,Mr. C's,33.80872082017218,-84.41258083389123,Pub
1162,Channing Valley,33.8061087,-84.4100442,Which Wich? Superior Sandwiches,33.803965108221426,-84.41248943967466,Sandwich Place
1163,Channing Valley,33.8061087,-84.4100442,Redbox,33.80168412482925,-84.41320831786555,Video Store
1164,Channing Valley,33.8061087,-84.4100442,Extreme Teriyaki at Howell Mill,33.80411216389999,-84.41283310791536,Japanese Restaurant
1165,Channing Valley,33.8061087,-84.4100442,Chase Bank,33.809642,-84.4132644,Bank
1166,Channing Valley,33.8061087,-84.4100442,Nail Talk & Tan,33.80337973332072,-84.41205843675647,Nail Salon
1167,Channing Valley,33.8061087,-84.4100442,The UPS Store,33.8101888,-84.413661,Shipping Store
1168,Channing Valley,33.8061087,-84.4100442,Waffle House,33.80059343574245,-84.41605243950276,Breakfast Spot
1169,Channing Valley,33.8061087,-84.4100442,Domino's Pizza,33.80826644969946,-84.41245357801563,Pizza Place
1170,Channing Valley,33.8061087,-84.4100442,Ardmore Park,33.806431432252346,-84.39984258591404,Park
1171,Channing Valley,33.8061087,-84.4100442,The Atlanta Opera Center,33.80076122647271,-84.40441750281302,Performing Arts Venue
1172,Channing Valley,33.8061087,-84.4100442,Jimmy John's,33.799016549729984,-84.41584585433858,Sandwich Place
1173,Channing Valley,33.8061087,-84.4100442,Blueprint Fitness,33.8005392797883,-84.41577137628107,Gym
1174,Channing Valley,33.8061087,-84.4100442,Taco Bell,33.80211301834368,-84.41476930936008,Fast Food Restaurant
1175,Channing Valley,33.8061087,-84.4100442,Office Depot,33.8037558,-84.4114253,Paper / Office Supplies Store
1176,Channing Valley,33.8061087,-84.4100442,Einstein Bros Bagels,33.803434,-84.4137239,Bagel Shop
1177,Channing Valley,33.8061087,-84.4100442,Unleashed by Petco,33.81001625598404,-84.4136477869076,Pet Store
1178,Channing Valley,33.8061087,-84.4100442,American Deli,33.80133806832012,-84.41367764345354,American Restaurant
1179,Channing Valley,33.8061087,-84.4100442,Walgreens,33.810069,-84.41505269999999,Pharmacy
1180,Channing Valley,33.8061087,-84.4100442,US Post Office,33.80893349216299,-84.41337857834829,Post Office
1181,Channing Valley,33.8061087,-84.4100442,Great Clips,33.81033565201812,-84.41621214151382,Salon / Barbershop
1182,Channing Valley,33.8061087,-84.4100442,Freckled & Blue Food Truck,33.80619536023974,-84.41329384796775,Food Truck
1183,Channing Valley,33.8061087,-84.4100442,Rising Roll Express,33.80442835163504,-84.41416772002214,Sandwich Place
1184,Channing Valley,33.8061087,-84.4100442,Days Inn Atlanta Northwest,33.80136722000222,-84.40673276634318,Hotel
1185,Channing Valley,33.8061087,-84.4100442,The Bryson Square Training Facility,33.803222861354016,-84.40201853409074,Gym
1186,Channing Valley,33.8061087,-84.4100442,Bryson Square Pool,33.80354752068166,-84.40184344038548,Pool
1187,Channing Valley,33.8061087,-84.4100442,GE Healthcare,33.80011187818173,-84.40492061540311,Coworking Space
1188,Channing Valley,33.8061087,-84.4100442,Soul Vegetarian On Wheels,33.80325888793124,-84.40179223487368,Food Truck
1189,Channing Valley,33.8061087,-84.4100442,Mix'd Up,33.80302763575606,-84.4016075340594,Food Truck
